timestamp,Robin_education_Julius,Robin_education_Billi,Moose_education_Ricardo,Robin_office_Maryann,Robin_office_Antonina,is_weekend
2017-09-03 00:00:00,246.8,18.7,249.1196,203.0,357.5,1
2017-09-03 01:00:00,242.6,19.0,250.0808,203.2,346.3,1
2017-09-03 02:00:00,246.0,18.7,248.1613,206.8,347.1,1
2017-09-03 03:00:00,244.6,18.6,250.0808,206.6,350.2,1
2017-09-03 04:00:00,242.4,18.8,251.0391,202.2,350.0,1
2017-09-03 05:00:00,246.0,19.4,249.6002,207.5,354.1,1
2017-09-03 06:00:00,244.0,18.7,249.6002,203.4,361.2,1
2017-09-03 07:00:00,243.8,18.4,251.5196,203.8,369.0,1
2017-09-03 08:00:00,251.2,19.4,250.5613,199.5,371.7,1
2017-09-03 09:00:00,252.0,18.3,251.5196,209.5,387.2,1
2017-09-03 10:00:00,254.0,19.7,252.0002,208.8,397.9,1
2017-09-03 11:00:00,258.8,20.9,265.9197,213.8,408.8,1
2017-09-03 12:00:00,261.2,19.8,264.0002,212.4,418.1,1
2017-09-03 13:00:00,262.2,20.3,261.6002,218.7,413.8,1
2017-09-03 14:00:00,255.8,22.8,261.1197,218.5,408.6,1
2017-09-03 15:00:00,261.0,24.1,259.6808,214.8,392.1,1
2017-09-03 16:00:00,259.0,24.1,260.1613,208.4,391.7,1
2017-09-03 17:00:00,255.4,24.9,257.2808,207.2,383.3,1
2017-09-03 18:00:00,257.6,23.4,257.7613,201.0,388.0,1
2017-09-03 19:00:00,259.8,21.6,256.8002,205.7,374.9,1
2017-09-03 20:00:00,251.2,21.5,257.2808,203.1,370.4,1
2017-09-03 21:00:00,247.8,20.0,257.2808,201.4,368.2,1
2017-09-03 22:00:00,253.4,18.9,256.8002,202.9,356.9,1
2017-09-03 23:00:00,253.0,20.2,257.2808,207.7,361.9,1
2017-09-04 00:00:00,235.2,22.4,259.2002,204.4,377.8,0
2017-09-04 01:00:00,227.2,19.2,256.3196,201.5,355.8,0
2017-09-04 02:00:00,230.4,19.1,257.7613,207.0,360.2,0
2017-09-04 03:00:00,227.8,19.0,257.7613,195.8,363.7,0
2017-09-04 04:00:00,229.8,19.6,263.5197,202.9,359.0,0
2017-09-04 05:00:00,241.8,19.8,267.8391,201.6,363.0,0
2017-09-04 06:00:00,278.8,29.2,267.8391,228.6,397.1,0
2017-09-04 07:00:00,287.2,31.4,268.3197,234.4,437.3,0
2017-09-04 08:00:00,303.4,49.4,266.4002,253.6,465.1,0
2017-09-04 09:00:00,393.2,53.4,270.7197,275.4,511.4,0
2017-09-04 10:00:00,438.6,58.9,266.8808,296.2,551.7,0
2017-09-04 11:00:00,451.8,62.1,270.2391,302.7,570.7,0
2017-09-04 12:00:00,488.8,64.3,268.8002,306.8,593.3,0
2017-09-04 13:00:00,484.4,63.2,269.2808,316.0,606.2,0
2017-09-04 14:00:00,465.8,68.8,263.5197,323.6,601.0,0
2017-09-04 15:00:00,460.8,66.3,259.2002,325.5,591.5,0
2017-09-04 16:00:00,448.0,67.0,256.3196,315.4,588.0,0
2017-09-04 17:00:00,434.6,66.4,248.6391,301.3,567.8,0
2017-09-04 18:00:00,388.8,53.8,252.9613,273.8,540.0,0
2017-09-04 19:00:00,326.6,34.1,250.5613,240.5,502.1,0
2017-09-04 20:00:00,280.0,30.0,252.0002,229.1,476.5,0
2017-09-04 21:00:00,242.8,24.9,251.5196,213.7,450.3,0
2017-09-04 22:00:00,241.2,22.1,252.4808,217.2,436.1,0
2017-09-04 23:00:00,238.6,25.4,253.9196,208.5,422.4,0
2017-09-05 00:00:00,226.4,26.9,253.9196,207.4,377.1,0
2017-09-05 01:00:00,234.2,23.2,255.3613,211.5,405.3,0
2017-09-05 02:00:00,231.6,22.8,256.8002,209.8,405.1,0
2017-09-05 03:00:00,230.0,22.3,259.2002,211.6,400.0,0
2017-09-05 04:00:00,231.8,22.4,264.0002,210.6,399.0,0
2017-09-05 05:00:00,236.6,21.1,276.0002,217.4,406.2,0
2017-09-05 06:00:00,282.8,27.2,315.8391,237.4,430.7,0
2017-09-05 07:00:00,289.6,33.3,345.1197,248.6,461.9,0
2017-09-05 08:00:00,313.4,47.3,351.3614,265.3,471.5,0
2017-09-05 09:00:00,408.4,57.3,355.6808,290.1,518.2,0
2017-09-05 10:00:00,447.8,61.9,359.5197,307.5,553.5,0
2017-09-05 11:00:00,452.4,67.8,366.7197,307.7,589.0,0
2017-09-05 12:00:00,469.2,74.0,355.6808,307.6,592.1,0
2017-09-05 13:00:00,477.8,73.6,354.2392,310.3,588.6,0
2017-09-05 14:00:00,472.0,68.8,348.4808,314.9,577.0,0
2017-09-05 15:00:00,460.0,68.3,333.1197,317.5,586.8,0
2017-09-05 16:00:00,447.2,68.0,321.1197,311.6,572.4,0
2017-09-05 17:00:00,419.0,65.5,303.8391,301.7,543.1,0
2017-09-05 18:00:00,371.2,51.0,288.0002,271.4,507.9,0
2017-09-05 19:00:00,309.6,31.8,264.9613,244.2,466.9,0
2017-09-05 20:00:00,268.0,26.9,262.5613,229.1,453.4,0
2017-09-05 21:00:00,246.2,23.1,261.1197,220.6,426.6,0
2017-09-05 22:00:00,230.8,22.6,261.1197,214.2,403.4,0
2017-09-05 23:00:00,225.8,24.9,260.1613,208.2,381.3,0
2017-09-06 00:00:00,221.6,24.2,264.9613,207.5,365.2,0
2017-09-06 01:00:00,218.6,26.7,261.1197,204.7,359.0,0
2017-09-06 02:00:00,218.8,24.1,262.0808,197.3,351.8,0
2017-09-06 03:00:00,214.6,24.0,261.6002,201.0,345.9,0
2017-09-06 04:00:00,217.8,23.9,268.8002,198.6,344.2,0
2017-09-06 05:00:00,222.2,23.0,280.3197,206.6,347.3,0
2017-09-06 06:00:00,263.8,30.8,321.1197,220.2,370.4,0
2017-09-06 07:00:00,276.6,34.3,351.3614,236.3,409.5,0
2017-09-06 08:00:00,306.8,49.9,364.8003,255.7,436.3,0
2017-09-06 09:00:00,333.4,52.6,370.0809,275.3,478.2,0
2017-09-06 10:00:00,361.0,61.2,376.8003,297.6,522.9,0
2017-09-06 11:00:00,375.2,64.0,366.2392,289.0,541.0,0
2017-09-06 12:00:00,402.6,69.7,369.1197,290.9,550.0,0
2017-09-06 13:00:00,408.0,72.7,367.6808,300.1,557.2,0
2017-09-06 14:00:00,417.2,78.9,356.1614,302.2,558.6,0
2017-09-06 15:00:00,393.8,78.8,336.4808,306.2,540.0,0
2017-09-06 16:00:00,382.0,75.5,324.9614,305.3,532.4,0
2017-09-06 17:00:00,353.8,70.9,305.2808,283.6,498.9,0
2017-09-06 18:00:00,324.8,55.0,288.0002,257.3,455.2,0
2017-09-06 19:00:00,298.6,31.8,269.7613,243.1,435.1,0
2017-09-06 20:00:00,262.0,25.7,265.9197,229.5,412.7,0
2017-09-06 21:00:00,243.8,22.3,265.4391,219.8,394.2,0
2017-09-06 22:00:00,235.6,21.1,267.3613,216.2,385.9,0
2017-09-06 23:00:00,230.0,23.0,264.9613,213.6,371.2,0
2017-09-07 00:00:00,227.6,24.7,265.4391,207.5,361.6,0
2017-09-07 01:00:00,224.8,22.1,264.4808,208.9,352.3,0
2017-09-07 02:00:00,214.6,23.1,267.3613,207.3,352.2,0
2017-09-07 03:00:00,217.4,21.3,268.3197,209.4,346.7,0
2017-09-07 04:00:00,220.0,20.6,272.6391,204.8,346.1,0
2017-09-07 05:00:00,227.2,20.8,284.1613,212.9,350.7,0
2017-09-07 06:00:00,263.2,29.5,320.1614,228.7,372.9,0
2017-09-07 07:00:00,280.8,35.2,345.1197,231.4,405.8,0
2017-09-07 08:00:00,306.0,49.1,360.0003,254.4,420.5,0
2017-09-07 09:00:00,329.4,54.4,362.4003,274.9,465.3,0
2017-09-07 10:00:00,358.6,59.9,363.3614,292.8,513.4,0
2017-09-07 11:00:00,369.4,62.7,369.6003,316.8,532.4,0
2017-09-07 12:00:00,397.0,69.0,360.0003,307.6,551.1,0
2017-09-07 13:00:00,433.0,68.7,360.9614,311.5,550.0,0
2017-09-07 14:00:00,398.2,64.4,358.0808,312.2,553.4,0
2017-09-07 15:00:00,381.8,63.3,341.2808,303.1,544.0,0
2017-09-07 16:00:00,374.4,69.1,323.5197,311.3,530.5,0
2017-09-07 17:00:00,356.4,70.1,293.7613,290.4,505.7,0
2017-09-07 18:00:00,332.2,51.2,278.8808,263.5,477.7,0
2017-09-07 19:00:00,309.2,31.9,272.6391,241.0,455.9,0
2017-09-07 20:00:00,272.0,28.7,267.3613,227.1,430.1,0
2017-09-07 21:00:00,248.8,25.8,267.8391,214.6,415.5,0
2017-09-07 22:00:00,244.6,21.1,269.2808,210.5,387.3,0
2017-09-07 23:00:00,234.4,23.0,268.8002,209.1,380.3,0
2017-09-08 00:00:00,234.6,23.6,265.9197,207.6,356.7,0
2017-09-08 01:00:00,226.8,21.2,273.6002,205.7,354.4,0
2017-09-08 02:00:00,224.4,23.5,271.6808,206.7,358.3,0
2017-09-08 03:00:00,228.2,22.5,271.2002,206.3,353.3,0
2017-09-08 04:00:00,226.6,21.8,278.8808,207.2,353.6,0
2017-09-08 05:00:00,236.8,22.0,290.4002,211.6,367.1,0
2017-09-08 06:00:00,271.8,28.6,324.9614,232.5,388.4,0
2017-09-08 07:00:00,284.2,32.8,353.2808,234.8,410.2,0
2017-09-08 08:00:00,317.4,44.7,370.0809,248.0,448.7,0
2017-09-08 09:00:00,386.0,52.1,371.0392,261.5,485.4,0
2017-09-08 10:00:00,429.6,57.9,373.9197,287.1,532.7,0
2017-09-08 11:00:00,433.6,61.1,377.2809,294.3,548.0,0
2017-09-08 12:00:00,454.4,62.3,368.6392,289.7,551.1,0
2017-09-08 13:00:00,480.8,65.9,364.3197,289.3,547.0,0
2017-09-08 14:00:00,460.8,63.2,358.5614,297.3,565.2,0
2017-09-08 15:00:00,449.6,60.3,338.4003,289.8,556.0,0
2017-09-08 16:00:00,430.8,58.7,327.8392,287.5,531.2,0
2017-09-08 17:00:00,414.4,55.2,281.2808,277.9,504.9,0
2017-09-08 18:00:00,366.8,46.3,268.3197,249.7,478.0,0
2017-09-08 19:00:00,299.4,29.5,256.8002,222.3,424.8,0
2017-09-08 20:00:00,262.8,26.8,257.7613,216.5,412.3,0
2017-09-08 21:00:00,244.2,22.1,259.6808,209.9,395.7,0
2017-09-08 22:00:00,241.8,20.7,257.7613,211.1,378.4,0
2017-09-08 23:00:00,234.6,23.4,255.8391,205.6,368.6,0
2017-09-09 00:00:00,251.6,22.5,257.7613,200.4,349.9,1
2017-09-09 01:00:00,254.2,24.4,259.2002,200.0,348.8,1
2017-09-09 02:00:00,252.8,23.6,256.3196,196.5,339.5,1
2017-09-09 03:00:00,255.6,22.5,259.2002,200.2,343.7,1
2017-09-09 04:00:00,252.4,21.5,256.8002,205.4,345.6,1
2017-09-09 05:00:00,256.0,20.0,257.7613,204.1,344.4,1
2017-09-09 06:00:00,254.8,19.1,258.2391,201.2,348.9,1
2017-09-09 07:00:00,252.4,18.9,257.2808,199.2,357.6,1
2017-09-09 08:00:00,268.6,19.9,260.1613,200.9,365.0,1
2017-09-09 09:00:00,263.4,20.5,255.3613,208.4,372.1,1
2017-09-09 10:00:00,266.6,22.4,252.0002,212.8,380.1,1
2017-09-09 11:00:00,272.8,26.5,250.0808,206.9,394.7,1
2017-09-09 12:00:00,271.2,24.9,249.6002,213.0,403.0,1
2017-09-09 13:00:00,283.2,24.8,249.1196,222.9,408.9,1
2017-09-09 14:00:00,285.2,25.1,249.6002,218.8,409.8,1
2017-09-09 15:00:00,293.6,25.0,250.5613,224.1,422.2,1
2017-09-09 16:00:00,278.6,26.7,245.7613,224.3,409.0,1
2017-09-09 17:00:00,269.6,25.6,241.4391,214.9,408.3,1
2017-09-09 18:00:00,264.8,25.4,243.8391,212.6,387.5,1
2017-09-09 19:00:00,260.6,21.1,249.6002,208.0,380.2,1
2017-09-09 20:00:00,259.6,20.9,247.2002,206.8,365.3,1
2017-09-09 21:00:00,257.2,19.6,246.7196,208.5,361.0,1
2017-09-09 22:00:00,250.6,17.8,247.6808,207.3,351.0,1
2017-09-09 23:00:00,253.4,18.5,246.2391,200.6,348.4,1
2017-09-10 00:00:00,247.6,21.8,248.1613,190.8,340.1,1
2017-09-10 01:00:00,253.6,19.0,246.7196,198.3,338.9,1
2017-09-10 02:00:00,251.4,18.2,246.2391,195.5,343.4,1
2017-09-10 03:00:00,252.2,18.6,246.7196,200.7,340.9,1
2017-09-10 04:00:00,256.6,18.7,247.2002,196.5,343.5,1
2017-09-10 05:00:00,250.8,17.9,245.7613,199.3,342.7,1
2017-09-10 06:00:00,261.8,18.3,246.7196,199.6,343.6,1
2017-09-10 07:00:00,257.6,18.1,246.2391,194.8,356.3,1
2017-09-10 08:00:00,267.6,18.4,243.8391,198.7,359.9,1
2017-09-10 09:00:00,269.2,18.5,244.3196,204.9,370.3,1
2017-09-10 10:00:00,264.0,19.9,241.9196,208.8,374.2,1
2017-09-10 11:00:00,278.0,19.5,259.2002,201.1,394.6,1
2017-09-10 12:00:00,282.2,20.3,260.1613,205.5,404.3,1
2017-09-10 13:00:00,285.2,20.3,261.1197,204.3,412.3,1
2017-09-10 14:00:00,277.4,21.0,256.3196,213.0,410.7,1
2017-09-10 15:00:00,267.8,20.1,256.8002,205.1,407.4,1
2017-09-10 16:00:00,268.8,20.0,252.4808,203.4,404.1,1
2017-09-10 17:00:00,259.8,20.1,247.6808,206.7,400.8,1
2017-09-10 18:00:00,272.6,20.5,247.6808,203.8,398.0,1
2017-09-10 19:00:00,274.4,19.6,253.4391,210.1,398.1,1
2017-09-10 20:00:00,266.6,18.9,256.8002,200.3,387.4,1
2017-09-10 21:00:00,264.4,18.7,258.7197,197.5,371.2,1
2017-09-10 22:00:00,250.4,18.4,252.4808,193.1,362.6,1
2017-09-10 23:00:00,249.8,17.7,254.8808,193.4,354.1,1
2017-09-11 00:00:00,221.0,22.7,255.8391,204.3,351.1,0
2017-09-11 01:00:00,219.4,18.4,259.6808,195.7,351.0,0
2017-09-11 02:00:00,225.0,18.2,258.7197,202.6,350.4,0
2017-09-11 03:00:00,222.0,17.8,260.6391,200.7,348.9,0
2017-09-11 04:00:00,222.4,17.8,268.3197,202.3,345.6,0
2017-09-11 05:00:00,233.8,19.5,284.1613,203.4,354.9,0
2017-09-11 06:00:00,269.2,27.7,330.7197,223.2,374.1,0
2017-09-11 07:00:00,296.6,31.5,352.8003,234.3,402.5,0
2017-09-11 08:00:00,300.8,48.4,361.9197,245.8,426.7,0
2017-09-11 09:00:00,326.8,54.6,361.4392,259.6,460.7,0
2017-09-11 10:00:00,400.8,55.0,364.3197,281.4,512.4,0
2017-09-11 11:00:00,395.6,58.8,366.7197,290.3,525.1,0
2017-09-11 12:00:00,444.2,60.1,368.6392,291.6,542.1,0
2017-09-11 13:00:00,450.8,69.4,356.6392,295.8,552.7,0
2017-09-11 14:00:00,442.4,64.1,360.4808,301.1,544.6,0
2017-09-11 15:00:00,442.6,62.4,343.2003,312.9,533.2,0
2017-09-11 16:00:00,426.8,60.8,319.6808,295.9,518.4,0
2017-09-11 17:00:00,407.6,63.3,295.2002,275.7,488.4,0
2017-09-11 18:00:00,359.6,45.7,282.7197,258.2,466.7,0
2017-09-11 19:00:00,302.6,28.7,269.2808,242.2,448.9,0
2017-09-11 20:00:00,268.4,27.1,261.6002,223.5,423.8,0
2017-09-11 21:00:00,245.8,21.4,263.5197,209.3,392.2,0
2017-09-11 22:00:00,234.6,19.8,263.0391,210.3,388.5,0
2017-09-11 23:00:00,236.2,23.5,264.9613,207.6,368.4,0
2017-09-12 00:00:00,227.6,23.7,264.9613,206.3,349.1,0
2017-09-12 01:00:00,216.6,21.4,264.4808,202.4,352.8,0
2017-09-12 02:00:00,217.4,20.7,263.0391,204.4,350.0,0
2017-09-12 03:00:00,219.6,20.7,266.8808,202.4,349.3,0
2017-09-12 04:00:00,220.2,20.5,272.6391,203.3,347.3,0
2017-09-12 05:00:00,232.8,20.0,283.6808,206.2,362.4,0
2017-09-12 06:00:00,259.8,29.0,326.4003,231.7,374.4,0
2017-09-12 07:00:00,272.4,28.2,347.5197,231.8,403.2,0
2017-09-12 08:00:00,306.2,43.5,355.2003,244.4,426.4,0
2017-09-12 09:00:00,350.6,51.9,359.5197,261.3,469.6,0
2017-09-12 10:00:00,447.2,57.7,368.1614,285.6,496.3,0
2017-09-12 11:00:00,455.8,57.5,368.1614,296.1,536.1,0
2017-09-12 12:00:00,465.6,59.7,368.1614,297.3,538.1,0
2017-09-12 13:00:00,459.6,61.2,365.2808,295.1,544.0,0
2017-09-12 14:00:00,457.4,69.9,361.9197,307.4,522.7,0
2017-09-12 15:00:00,452.2,65.8,346.0808,307.8,510.2,0
2017-09-12 16:00:00,441.2,66.6,336.0003,301.1,505.9,0
2017-09-12 17:00:00,415.2,60.2,296.1613,285.2,482.9,0
2017-09-12 18:00:00,367.4,45.8,280.3197,261.0,452.9,0
2017-09-12 19:00:00,318.6,29.0,263.0391,234.9,417.5,0
2017-09-12 20:00:00,275.8,25.1,266.4002,226.6,400.3,0
2017-09-12 21:00:00,243.8,18.6,262.5613,211.1,374.8,0
2017-09-12 22:00:00,247.6,16.7,266.4002,207.0,365.2,0
2017-09-12 23:00:00,245.2,19.6,265.9197,204.4,353.1,0
2017-09-13 00:00:00,253.0,20.0,266.8808,206.1,346.9,0
2017-09-13 01:00:00,234.2,21.4,264.4808,202.4,369.5,0
2017-09-13 02:00:00,251.2,20.1,263.0391,205.3,354.2,0
2017-09-13 03:00:00,249.0,21.4,265.4391,206.5,352.6,0
2017-09-13 04:00:00,244.6,19.6,274.5613,205.9,340.8,0
2017-09-13 05:00:00,254.8,18.3,287.0391,207.9,346.9,0
2017-09-13 06:00:00,294.4,24.2,324.9614,239.1,365.3,0
2017-09-13 07:00:00,287.8,31.7,341.7614,237.4,400.1,0
2017-09-13 08:00:00,334.4,44.3,356.6392,257.3,418.8,0
2017-09-13 09:00:00,388.2,50.5,362.8808,263.0,458.2,0
2017-09-13 10:00:00,436.6,61.9,368.6392,289.0,492.2,0
2017-09-13 11:00:00,461.4,63.9,373.4392,303.6,515.5,0
2017-09-13 12:00:00,478.6,62.5,379.2003,307.2,518.3,0
2017-09-13 13:00:00,465.6,63.6,375.8392,301.7,523.0,0
2017-09-13 14:00:00,467.0,67.5,369.6003,304.2,526.0,0
2017-09-13 15:00:00,465.4,72.3,353.7614,298.1,510.8,0
2017-09-13 16:00:00,458.2,69.2,336.4808,288.7,498.5,0
2017-09-13 17:00:00,441.8,63.1,293.2808,280.1,470.9,0
2017-09-13 18:00:00,392.2,46.7,282.7197,260.5,430.1,0
2017-09-13 19:00:00,343.6,29.6,264.4808,236.4,396.2,0
2017-09-13 20:00:00,297.0,24.1,261.1197,228.5,380.6,0
2017-09-13 21:00:00,279.0,20.4,264.9613,211.6,360.8,0
2017-09-13 22:00:00,273.0,18.4,265.9197,207.4,358.0,0
2017-09-13 23:00:00,259.4,21.4,266.4002,211.5,339.1,0
2017-09-14 00:00:00,269.6,21.3,265.9197,201.3,329.6,0
2017-09-14 01:00:00,262.0,18.6,266.4002,205.3,324.8,0
2017-09-14 02:00:00,262.0,19.3,265.4391,202.0,324.6,0
2017-09-14 03:00:00,260.6,19.4,269.2808,205.6,324.8,0
2017-09-14 04:00:00,255.8,18.9,276.4808,201.9,324.4,0
2017-09-14 05:00:00,267.0,18.8,283.6808,209.3,342.0,0
2017-09-14 06:00:00,301.6,25.0,316.3197,229.1,358.2,0
2017-09-14 07:00:00,320.4,33.4,340.8003,234.5,375.5,0
2017-09-14 08:00:00,349.4,45.4,345.6003,251.0,410.9,0
2017-09-14 09:00:00,408.2,54.8,350.8808,263.0,451.7,0
2017-09-14 10:00:00,456.0,61.9,355.6808,285.4,488.2,0
2017-09-14 11:00:00,470.8,62.6,365.7614,292.1,501.3,0
2017-09-14 12:00:00,461.0,63.1,392.1614,296.4,514.4,0
2017-09-14 13:00:00,482.6,63.3,381.6003,298.8,518.3,0
2017-09-14 14:00:00,473.4,61.4,372.0003,296.8,527.6,0
2017-09-14 15:00:00,472.2,61.9,355.6808,294.2,536.5,0
2017-09-14 16:00:00,462.8,64.7,337.4392,295.2,522.2,0
2017-09-14 17:00:00,441.4,62.6,300.4808,271.7,496.7,0
2017-09-14 18:00:00,394.8,47.5,278.8808,248.2,436.9,0
2017-09-14 19:00:00,345.0,31.9,254.8808,221.1,417.0,0
2017-09-14 20:00:00,309.6,25.8,250.0808,213.3,394.7,0
2017-09-14 21:00:00,286.6,20.7,250.5613,205.0,371.0,0
2017-09-14 22:00:00,274.4,19.5,252.4808,203.1,362.2,0
2017-09-14 23:00:00,276.6,20.6,252.4808,199.3,349.3,0
2017-09-15 00:00:00,276.6,22.3,252.9613,199.7,346.7,0
2017-09-15 01:00:00,270.6,22.0,252.9613,199.8,336.9,0
2017-09-15 02:00:00,272.0,20.8,255.8391,201.2,331.3,0
2017-09-15 03:00:00,268.8,20.1,255.8391,197.7,333.9,0
2017-09-15 04:00:00,276.0,19.2,265.4391,200.1,334.5,0
2017-09-15 05:00:00,270.2,18.9,276.4808,205.7,340.7,0
2017-09-15 06:00:00,307.4,23.8,318.7197,222.4,360.5,0
2017-09-15 07:00:00,324.0,27.2,339.3614,226.0,387.8,0
2017-09-15 08:00:00,343.0,43.7,355.2003,235.8,408.1,0
2017-09-15 09:00:00,374.4,51.0,358.0808,250.1,440.1,0
2017-09-15 10:00:00,455.8,55.9,377.7614,266.1,473.8,0
2017-09-15 11:00:00,479.4,54.9,370.0809,277.1,501.9,0
2017-09-15 12:00:00,486.2,55.7,372.0003,283.1,523.8,0
2017-09-15 13:00:00,444.8,55.7,380.6392,283.5,511.3,0
2017-09-15 14:00:00,430.8,54.1,368.6392,294.5,509.9,0
2017-09-15 15:00:00,419.2,53.1,356.6392,296.0,509.3,0
2017-09-15 16:00:00,425.4,54.7,337.9197,273.5,481.7,0
2017-09-15 17:00:00,410.8,52.0,275.0391,264.8,443.5,0
2017-09-15 18:00:00,368.8,41.4,258.2391,232.1,425.7,0
2017-09-15 19:00:00,335.2,25.7,241.4391,214.3,411.9,0
2017-09-15 20:00:00,305.2,22.8,236.6391,203.5,399.4,0
2017-09-15 21:00:00,274.8,18.3,240.4807,194.7,376.2,0
2017-09-15 22:00:00,273.6,16.9,238.5613,197.6,366.0,0
2017-09-15 23:00:00,268.0,19.4,238.0807,193.2,351.1,0
2017-09-16 00:00:00,293.4,16.3,237.1196,191.0,340.9,1
2017-09-16 01:00:00,289.8,17.3,240.9613,196.4,336.4,1
2017-09-16 02:00:00,285.6,16.9,240.4807,191.6,336.4,1
2017-09-16 03:00:00,287.4,17.0,242.8807,196.6,334.4,1
2017-09-16 04:00:00,287.4,17.2,241.9196,196.7,349.5,1
2017-09-16 05:00:00,283.4,15.2,240.9613,192.7,335.3,1
2017-09-16 06:00:00,287.8,18.6,241.4391,197.3,341.1,1
2017-09-16 07:00:00,289.4,19.3,240.9613,193.8,351.6,1
2017-09-16 08:00:00,294.0,20.5,244.8002,197.0,377.1,1
2017-09-16 09:00:00,299.4,19.7,251.5196,202.7,378.4,1
2017-09-16 10:00:00,298.2,19.5,243.8391,194.7,379.7,1
2017-09-16 11:00:00,299.4,20.3,240.4807,207.5,401.4,1
2017-09-16 12:00:00,299.4,22.9,239.0391,213.2,405.8,1
2017-09-16 13:00:00,298.2,25.9,240.0002,209.1,411.5,1
2017-09-16 14:00:00,300.4,25.5,239.5196,213.8,420.6,1
2017-09-16 15:00:00,306.0,24.9,237.6002,214.5,416.5,1
2017-09-16 16:00:00,302.2,23.9,239.5196,217.3,419.8,1
2017-09-16 17:00:00,301.6,23.0,234.2391,211.6,403.8,1
2017-09-16 18:00:00,301.2,23.2,235.6807,211.5,395.7,1
2017-09-16 19:00:00,302.0,20.4,242.8807,204.0,385.5,1
2017-09-16 20:00:00,292.6,18.1,238.0807,197.2,372.1,1
2017-09-16 21:00:00,286.2,15.8,240.0002,195.8,361.2,1
2017-09-16 22:00:00,285.0,14.1,243.3613,194.6,354.4,1
2017-09-16 23:00:00,281.4,17.6,240.0002,194.1,354.1,1
2017-09-17 00:00:00,282.4,14.6,240.9613,189.6,340.0,1
2017-09-17 01:00:00,289.8,14.6,238.5613,190.4,342.5,1
2017-09-17 02:00:00,288.8,14.5,238.5613,194.4,345.9,1
2017-09-17 03:00:00,288.2,14.7,240.0002,194.7,344.6,1
2017-09-17 04:00:00,286.8,14.8,240.9613,191.7,340.2,1
2017-09-17 05:00:00,289.4,14.2,240.9613,191.9,347.1,1
2017-09-17 06:00:00,289.8,14.8,241.4391,195.2,344.3,1
2017-09-17 07:00:00,284.6,14.0,243.8391,192.1,360.5,1
2017-09-17 08:00:00,297.6,14.6,241.4391,190.4,359.3,1
2017-09-17 09:00:00,300.2,14.5,243.3613,191.8,373.8,1
2017-09-17 10:00:00,296.4,15.7,241.4391,199.9,374.9,1
2017-09-17 11:00:00,306.4,14.3,259.6808,195.7,385.8,1
2017-09-17 12:00:00,301.4,15.1,271.2002,203.8,393.4,1
2017-09-17 13:00:00,307.0,17.3,274.0808,201.9,398.4,1
2017-09-17 14:00:00,304.2,18.0,276.4808,205.7,403.1,1
2017-09-17 15:00:00,304.0,17.6,278.8808,210.2,409.4,1
2017-09-17 16:00:00,310.8,16.4,281.7613,207.9,422.6,1
2017-09-17 17:00:00,304.4,16.7,288.0002,209.9,398.7,1
2017-09-17 18:00:00,298.4,16.0,288.0002,201.2,391.7,1
2017-09-17 19:00:00,299.8,16.6,281.2808,203.8,381.2,1
2017-09-17 20:00:00,298.0,16.3,282.2391,192.9,374.3,1
2017-09-17 21:00:00,291.8,16.8,280.8002,199.5,358.6,1
2017-09-17 22:00:00,289.8,14.1,280.3197,192.8,348.6,1
2017-09-17 23:00:00,284.0,17.3,280.3197,192.8,350.3,1
2017-09-18 00:00:00,259.6,17.3,272.6391,190.9,345.0,0
2017-09-18 01:00:00,258.0,14.8,264.4808,187.5,346.2,0
2017-09-18 02:00:00,255.2,14.3,259.2002,191.6,348.4,0
2017-09-18 03:00:00,259.4,14.5,260.6391,185.5,345.6,0
2017-09-18 04:00:00,254.2,15.1,262.0808,186.9,340.9,0
2017-09-18 05:00:00,263.2,15.5,278.8808,191.9,354.9,0
2017-09-18 06:00:00,305.4,28.5,310.0808,207.7,375.8,0
2017-09-18 07:00:00,310.0,30.9,341.2808,210.0,397.3,0
2017-09-18 08:00:00,333.6,42.5,351.8392,222.2,422.8,0
2017-09-18 09:00:00,415.4,53.7,360.4808,247.5,465.1,0
2017-09-18 10:00:00,480.8,59.3,372.9614,277.7,500.9,0
2017-09-18 11:00:00,509.4,59.9,379.6809,279.0,522.3,0
2017-09-18 12:00:00,506.8,63.6,386.8809,288.1,529.7,0
2017-09-18 13:00:00,504.2,62.9,384.9614,288.1,536.0,0
2017-09-18 14:00:00,495.2,63.7,380.6392,281.3,525.6,0
2017-09-18 15:00:00,499.6,62.6,370.0809,287.4,506.6,0
2017-09-18 16:00:00,494.6,65.2,347.0392,283.2,497.7,0
2017-09-18 17:00:00,460.4,56.9,327.3614,273.9,475.1,0
2017-09-18 18:00:00,416.4,46.5,311.5197,254.4,442.8,0
2017-09-18 19:00:00,356.0,30.5,292.8002,230.4,425.9,0
2017-09-18 20:00:00,309.2,24.5,279.8391,222.1,397.6,0
2017-09-18 21:00:00,276.8,18.5,282.7197,212.2,374.2,0
2017-09-18 22:00:00,272.4,16.0,281.2808,205.9,371.1,0
2017-09-18 23:00:00,265.0,20.2,284.6391,198.8,354.2,0
2017-09-19 00:00:00,258.8,21.0,281.7613,194.1,338.9,0
2017-09-19 01:00:00,258.6,22.5,276.4808,196.1,349.3,0
2017-09-19 02:00:00,258.6,18.1,269.7613,197.2,345.9,0
